                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                0.52404,                0.46041,                0.93918,                 0.8152,                 0.7938,                0.87989,                0.75583,                0.56399,                0.57126,                0.92682,              0.0086564,              0.0086564,              0.0086564
                     97,                0.52282,                0.44943,                 0.9462,                0.79925,                0.82669,                0.88863,                0.76468,                0.56484,                0.55097,                 0.9226,              0.0086423,              0.0086423,              0.0086423
                     98,                 0.5132,                0.45029,                0.93637,                 0.7861,                0.85326,                0.88879,                0.76032,                0.55779,                0.53372,                0.92042,              0.0086281,              0.0086281,              0.0086281
                     99,                0.51776,                0.44423,                0.94246,                0.80621,                0.83656,                0.89828,                0.77297,                0.56346,                0.52781,                  0.924,               0.008614,               0.008614,               0.008614
                    100,                0.51558,                0.44917,                0.93378,                 0.8131,                0.84118,                0.89938,                0.77089,                 0.5662,                0.53472,                0.92702,              0.0085999,              0.0085999,              0.0085999
                    101,                0.50816,                0.44214,                0.93259,                0.80969,                0.82729,                0.89175,                0.76969,                0.57147,                0.58241,                0.93505,              0.0085857,              0.0085857,              0.0085857
                    102,                0.51271,                0.44513,                0.93941,                0.82662,                0.79464,                0.89341,                0.76873,                0.56441,                0.57698,                0.93737,              0.0085716,              0.0085716,              0.0085716
                    103,                0.51291,                0.44127,                0.93498,                0.82289,                0.81086,                0.89126,                0.76874,                0.56146,                0.55325,                0.92686,              0.0085574,              0.0085574,              0.0085574
                    104,                 0.5065,                0.43931,                0.93385,                0.82362,                0.80928,                0.89442,                0.76605,                0.55983,                0.54609,                0.93004,              0.0085433,              0.0085433,              0.0085433
                    105,                0.51006,                0.42874,                0.93718,                0.81367,                0.81745,                0.88815,                0.76616,                0.56108,                 0.5488,                0.92892,              0.0085291,              0.0085291,              0.0085291
                    106,                0.51422,                0.44228,                0.94019,                 0.8147,                0.80976,                0.87129,                0.75068,                 0.5639,                0.58271,                0.92973,               0.008515,               0.008515,               0.008515
                    107,                0.50059,                0.42386,                0.92939,                0.80517,                0.79608,                0.86841,                 0.7483,                 0.5681,                0.58598,                0.93265,              0.0085009,              0.0085009,              0.0085009
                    108,                0.49819,                 0.4225,                0.92275,                0.81131,                0.82048,                0.88392,                0.76922,                0.55786,                0.56702,                0.92948,              0.0084867,              0.0084867,              0.0084867
