                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.53194,                0.42892,                 0.9314,                0.82888,                 0.8285,                0.88292,                0.75529,                0.58142,                0.53764,                0.90619,              0.0087696,              0.0087696,              0.0087696
                     89,                0.51387,                0.43728,                 0.9148,                0.76245,                0.84891,                0.87399,                0.74916,                0.57436,                0.54762,                0.90291,              0.0087554,              0.0087554,              0.0087554
                     90,                0.52626,                 0.4545,                0.92086,                0.80604,                0.79408,                0.86999,                 0.7471,                0.57178,                0.57977,                0.89993,              0.0087413,              0.0087413,              0.0087413
                     91,                0.52264,                0.43233,                0.91962,                0.80606,                  0.843,                0.88155,                0.76065,                0.57275,                0.54978,                0.90075,              0.0087271,              0.0087271,              0.0087271
                     92,                0.52282,                0.44496,                0.91759,                0.82287,                0.82196,                0.87809,                 0.7551,                0.58158,                0.55829,                 0.9062,               0.008713,               0.008713,               0.008713
                     93,                0.52288,                0.44053,                0.91931,                0.81329,                0.80797,                0.87697,                0.75058,                0.57434,                0.55825,                0.90456,              0.0086989,              0.0086989,              0.0086989
                     94,                0.51776,                0.43091,                 0.9171,                0.80784,                0.84541,                0.88935,                0.76585,                0.56323,                0.53588,                 0.8929,              0.0086847,              0.0086847,              0.0086847
                     95,                0.52268,                0.42991,                0.91497,                0.82604,                0.84118,                0.89206,                0.77013,                0.56921,                0.55514,                0.90091,              0.0086706,              0.0086706,              0.0086706
                     96,                0.52538,                0.43858,                0.92029,                0.81899,                0.81423,                0.87277,                0.75816,                 0.5737,                0.56082,                0.90826,              0.0086564,              0.0086564,              0.0086564
                     97,                0.52375,                0.43021,                0.92704,                0.81123,                0.78986,                0.86716,                0.74888,                0.57132,                0.58276,                0.90556,              0.0086423,              0.0086423,              0.0086423
                     98,                0.51986,                0.43618,                0.91748,                0.82745,                0.83998,                  0.891,                0.77003,                0.57058,                0.53812,                0.89697,              0.0086281,              0.0086281,              0.0086281
                     99,                 0.5213,                0.42267,                0.92322,                0.83684,                0.80556,                0.89071,                0.76911,                0.56286,                0.54645,                 0.8986,               0.008614,               0.008614,               0.008614
