                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.50382,                0.40851,                0.90859,                0.84731,                0.79167,                0.87185,                0.76002,                0.56334,                0.57431,                0.90426,              0.0084584,              0.0084584,              0.0084584
                    111,                0.51583,                 0.4163,                 0.9168,                 0.8286,                0.83782,                0.87798,                0.75175,                0.57677,                0.54469,                0.90415,              0.0084443,              0.0084443,              0.0084443
                    112,                0.50671,                0.40711,                0.90735,                0.83428,                0.84541,                0.89312,                 0.7708,                0.56641,                0.53179,                0.90202,              0.0084301,              0.0084301,              0.0084301
                    113,                0.50621,                0.40555,                0.90771,                0.83063,                0.81884,                0.87568,                0.75748,                0.57041,                0.55265,                0.90091,               0.008416,               0.008416,               0.008416
                    114,                0.51611,                0.40532,                0.91704,                0.82854,                0.81582,                0.87558,                0.75798,                0.56955,                0.55701,                0.90286,              0.0084019,              0.0084019,              0.0084019
                    115,                0.51991,                0.41345,                0.92453,                0.80119,                0.85173,                0.88405,                0.76773,                0.57521,                 0.5387,                0.91579,              0.0083877,              0.0083877,              0.0083877
                    116,                0.49682,                0.39681,                0.91625,                0.85152,                0.82307,                0.88694,                0.76894,                0.56865,                0.54441,                0.92201,              0.0083736,              0.0083736,              0.0083736
                    117,                0.51302,                 0.4104,                0.91467,                0.82855,                0.82367,                0.88418,                0.76897,                0.56394,                0.54016,                0.90759,              0.0083594,              0.0083594,              0.0083594
                    118,                0.50346,                0.40757,                 0.9185,                 0.8177,                0.83575,                0.88242,                0.76508,                0.56305,                0.56763,                0.91059,              0.0083453,              0.0083453,              0.0083453
                    119,                0.50742,                0.40234,                 0.9176,                0.81391,                0.83988,                0.87857,                0.76137,                0.56153,                0.56028,                0.91097,              0.0083311,              0.0083311,              0.0083311
                    120,                0.50599,                0.40713,                0.91516,                0.83869,                0.82307,                0.87542,                0.75749,                0.57489,                0.56469,                0.90729,               0.008317,               0.008317,               0.008317
                    121,                0.50841,                0.39537,                0.91906,                0.82778,                0.83273,                0.88218,                 0.7649,                0.57318,                0.56629,                0.91404,              0.0083029,              0.0083029,              0.0083029
                    122,                0.51021,                0.40755,                0.91446,                0.81953,                0.82609,                0.87462,                0.76289,                 0.5605,                0.57259,                 0.9045,              0.0082887,              0.0082887,              0.0082887
                    123,                0.49135,                0.40718,                0.90735,                0.79586,                0.86413,                0.88185,                0.76817,                0.56647,                0.56393,                0.90064,              0.0082746,              0.0082746,              0.0082746
                    124,                0.49959,                0.39877,                0.91227,                0.82715,                0.82729,                0.87694,                0.76193,                0.57184,                0.56545,                0.90936,              0.0082604,              0.0082604,              0.0082604
                    125,                0.50583,                0.38808,                0.90961,                0.82774,                0.83333,                 0.8892,                0.77469,                0.56232,                0.54988,                0.90491,              0.0082463,              0.0082463,              0.0082463
