                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.55089,                0.48476,                0.94586,                0.81226,                0.79424,                0.86634,                0.73586,                0.59036,                0.60406,                0.92997,              0.0084301,              0.0084301,              0.0084301
                    113,                 0.5428,                0.47631,                0.94543,                0.80023,                0.80549,                0.87427,                0.74587,                0.58655,                0.58815,                 0.9302,               0.008416,               0.008416,               0.008416
                    114,                0.55784,                0.48733,                0.94874,                0.81827,                0.76676,                0.87062,                0.74115,                0.58891,                0.59059,                0.92953,              0.0084019,              0.0084019,              0.0084019
                    115,                0.56235,                0.49267,                0.95311,                0.79466,                0.82262,                0.87748,                0.74559,                0.58774,                0.58834,                0.92243,              0.0083877,              0.0083877,              0.0083877
                    116,                 0.5381,                0.47546,                0.93995,                0.80042,                0.81614,                0.88309,                0.75429,                 0.5865,                0.57121,                0.92689,              0.0083736,              0.0083736,              0.0083736
                    117,                0.55324,                0.47875,                0.94081,                0.79205,                 0.8142,                0.87172,                0.74199,                0.58301,                0.58493,                0.91981,              0.0083594,              0.0083594,              0.0083594
                    118,                0.54471,                0.48662,                0.94805,                0.81819,                0.77295,                0.87374,                0.74186,                0.58512,                0.58379,                0.92595,              0.0083453,              0.0083453,              0.0083453
                    119,                0.55105,                0.48366,                0.94995,                0.79952,                 0.8128,                0.88224,                0.75197,                0.59151,                0.58365,                 0.9322,              0.0083311,              0.0083311,              0.0083311
                    120,                0.55065,                0.49036,                0.95028,                0.81801,                0.79348,                0.88283,                 0.7444,                0.59006,                 0.5568,                0.93147,               0.008317,               0.008317,               0.008317
                    121,                0.54866,                 0.4689,                0.95407,                0.78838,                0.79831,                0.86742,                   0.74,                 0.5786,                0.59673,                0.93213,              0.0083029,              0.0083029,              0.0083029
                    122,                0.55361,                0.48703,                0.94935,                0.83496,                0.77597,                0.87485,                0.74482,                0.57861,                 0.5834,                0.92787,              0.0082887,              0.0082887,              0.0082887
                    123,                0.53195,                0.48661,                0.93976,                0.80493,                0.82911,                0.88145,                 0.7497,                0.57972,                0.56666,                0.92169,              0.0082746,              0.0082746,              0.0082746
                    124,                0.54404,                0.47484,                0.94294,                0.79218,                0.81582,                0.87522,                0.74502,                0.58717,                0.56657,                 0.9271,              0.0082604,              0.0082604,              0.0082604
                    125,                 0.5472,                0.46926,                0.94345,                0.78841,                0.86051,                0.89085,                0.75862,                0.58397,                0.54949,                0.93001,              0.0082463,              0.0082463,              0.0082463
                    126,                0.53802,                0.46459,                0.94215,                0.77245,                0.82911,                0.87442,                0.74854,                0.57404,                 0.5828,                0.92516,              0.0082321,              0.0082321,              0.0082321
                    127,                0.53544,                0.47539,                 0.9439,                0.80831,                0.80012,                0.87601,                0.74712,                0.57988,                0.58196,                0.92422,               0.008218,               0.008218,               0.008218
                    128,                0.55763,                0.48198,                 0.9448,                0.81716,                0.82045,                0.88191,                0.75306,                0.57753,                0.55961,                0.91939,              0.0082039,              0.0082039,              0.0082039
                    129,                0.53978,                0.46515,                0.93914,                0.81609,                0.80254,                0.87228,                0.73903,                0.57846,                0.56505,                 0.9234,              0.0081897,              0.0081897,              0.0081897
                    130,                   0.54,                0.46657,                0.95077,                0.78171,                 0.8369,                0.88314,                0.75429,                 0.5759,                0.55088,                0.92577,              0.0081756,              0.0081756,              0.0081756
                    131,                0.54589,                0.46037,                0.94451,                 0.8112,                0.81991,                0.88989,                0.75486,                0.57519,                0.55312,                0.92552,              0.0081614,              0.0081614,              0.0081614
                    132,                0.55031,                0.46992,                0.95007,                0.81062,                0.78261,                0.86966,                0.73827,                0.58602,                0.59823,                0.92865,              0.0081473,              0.0081473,              0.0081473
                    133,                0.54798,                0.47021,                0.94177,                0.78694,                0.83864,                0.88165,                0.75395,                0.57613,                0.55432,                0.92476,              0.0081331,              0.0081331,              0.0081331
                    134,                0.53717,                0.46121,                0.94481,                0.82266,                0.80133,                0.88441,                0.75468,                 0.5765,                0.56322,                  0.926,               0.008119,               0.008119,               0.008119
                    135,                0.52897,                  0.459,                0.94111,                0.82145,                0.78986,                0.87713,                 0.7475,                0.58073,                0.58429,                0.93202,              0.0081049,              0.0081049,              0.0081049
                    136,                0.53674,                0.45157,                0.94797,                0.83329,                0.77597,                0.88646,                0.75272,                0.58016,                0.57608,                0.93075,              0.0080907,              0.0080907,              0.0080907
                    137,                0.53322,                0.46022,                0.93905,                0.82235,                0.79589,                0.88366,                0.75379,                0.57636,                0.56455,                0.92695,              0.0080766,              0.0080766,              0.0080766
                    138,                0.54025,                0.46126,                0.94172,                0.82012,                0.80737,                0.87703,                0.75266,                0.57214,                0.57243,                0.92301,              0.0080624,              0.0080624,              0.0080624
                    139,                0.53949,                 0.4693,                 0.9401,                0.79186,                0.81099,                0.87631,                 0.7533,                0.57857,                0.58704,                0.92766,              0.0080483,              0.0080483,              0.0080483
                    140,                0.54163,                0.45935,                0.94403,                  0.828,                0.78486,                0.87514,                0.75201,                0.57137,                 0.5724,                0.92309,              0.0080341,              0.0080341,              0.0080341
                    141,                0.53506,                0.45624,                0.93817,                0.82374,                0.79408,                0.88358,                0.75561,                0.57779,                 0.5751,                0.92465,                0.00802,                0.00802,                0.00802
                    142,                0.53578,                0.45958,                0.93845,                0.83431,                0.79362,                0.88099,                0.75061,                0.58321,                0.55725,                0.92658,              0.0080059,              0.0080059,              0.0080059
                    143,                 0.5347,                0.45649,                0.93695,                0.84018,                0.77053,                0.88113,                0.75415,                0.57453,                0.56841,                0.92435,              0.0079917,              0.0079917,              0.0079917
